running recursive scan test
sum_ref =  445698416
sum_gpu =  [445698416]
CPU took:     1.43504142761  ms
Kernel took:  2.29692459106  ms
True
         887060 function calls (836406 primitive calls) in 1.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.001    0.001 models.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:118(BooleanModel)
       23    0.000    0.000    0.000    0.000 models.py:120(get_value_type)
        1    0.000    0.000    0.000    0.000 models.py:151(PrimitiveModel)
     2325    0.003    0.000    0.005    0.000 models.py:156(__init__)
     1814    0.001    0.000    0.001    0.000 models.py:160(get_value_type)
       24    0.000    0.000    0.000    0.000 models.py:163(as_data)
       60    0.000    0.000    0.000    0.000 models.py:166(as_argument)
        5    0.000    0.000    0.000    0.000 models.py:169(as_return)
       26    0.000    0.000    0.000    0.000 models.py:172(from_data)
      105    0.000    0.000    0.000    0.000 models.py:175(from_argument)
        4    0.000    0.000    0.000    0.000 models.py:178(from_return)
        1    0.000    0.000    0.000    0.000 models.py:182(OpaqueModel)
      378    0.002    0.000    0.004    0.000 models.py:203(__init__)
       18    0.000    0.000    0.000    0.000 models.py:207(get_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 models.py:212(IntegerModel)
     1764    0.005    0.000    0.011    0.000 models.py:214(__init__)
        1    0.000    0.000    0.000    0.000 models.py:219(FloatModel)
        1    0.000    0.000    0.000    0.000 models.py:231(PointerModel)
      183    0.001    0.000    0.003    0.000 models.py:233(__init__)
        1    0.000    0.000    0.000    0.000 models.py:240(EphemeralPointerModel)
        1    0.000    0.000    0.000    0.000 models.py:257(EphemeralArrayModel)
        1    0.000    0.000    0.000    0.000 models.py:275(ExternalFuncPointerModel)
        1    0.000    0.000    0.000    0.000 models.py:287(UniTupleModel)
      286    0.001    0.000    0.004    0.000 models.py:289(__init__)
      198    0.000    0.000    0.001    0.000 models.py:294(get_value_type)
       80    0.000    0.000    0.000    0.000 models.py:305(get_argument_type)
       16    0.000    0.000    0.001    0.000 models.py:308(as_argument)
       28    0.000    0.000    0.001    0.000 models.py:316(from_argument)
     2800    0.002    0.000    0.002    0.000 models.py:32(__init__)
       16    0.000    0.000    0.001    0.000 models.py:345(traverse)
        1    0.000    0.000    0.000    0.000 models.py:350(CompositeModel)
        1    0.000    0.000    0.000    0.000 models.py:357(StructModel)
      154    0.002    0.000    0.016    0.000 models.py:358(__init__)
       96    0.001    0.000    0.001    0.000 models.py:366(get_value_type)
       40    0.000    0.000    0.001    0.000 models.py:374(get_argument_type)
        8    0.000    0.000    0.003    0.000 models.py:380(_as)
       14    0.000    0.000    0.006    0.000 models.py:387(_from)
      189    0.000    0.000    0.000    0.000 models.py:43(get_data_type)
        8    0.000    0.000    0.003    0.000 models.py:441(as_argument)
       14    0.000    0.000    0.006    0.000 models.py:444(from_argument)
      138    0.000    0.000    0.005    0.000 models.py:459(get)
      304    0.000    0.000    0.000    0.000 models.py:46(get_argument_type)
       98    0.000    0.000    0.004    0.000 models.py:480(set)
      366    0.000    0.000    0.001    0.000 models.py:503(get_field_position)
        8    0.000    0.000    0.000    0.000 models.py:51(get_return_type)
       88    0.000    0.000    0.000    0.000 models.py:510(get_type)
       16    0.000    0.000    0.003    0.000 models.py:524(traverse)
        1    0.000    0.000    0.000    0.000 models.py:530(ComplexModel)
        1    0.000    0.000    0.000    0.000 models.py:542(TupleModel)
        1    0.000    0.000    0.000    0.000 models.py:549(PairModel)
        8    0.000    0.000    0.000    0.000 models.py:551(__init__)
        1    0.000    0.000    0.000    0.000 models.py:557(ArrayModel)
      127    0.002    0.000    0.032    0.000 models.py:564(__init__)
        1    0.000    0.000    0.000    0.000 models.py:579(NestedArrayModel)
        1    0.000    0.000    0.000    0.000 models.py:590(OptionalModel)
        1    0.000    0.000    0.000    0.000 models.py:617(RecordModel)
        1    0.000    0.000    0.000    0.000 models.py:660(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 models.py:674(CharSeq)
        1    0.000    0.000    0.000    0.000 models.py:706(CContiguousFlatIter)
        1    0.000    0.000    0.000    0.000 models.py:723(FlatIter)
        1    0.000    0.000    0.000    0.000 models.py:736(UniTupleIter)
        1    0.000    0.000    0.000    0.000 models.py:744(Slice3)
        1    0.000    0.000    0.000    0.000 models.py:753(NPDatetimeModel)
        1    0.000    0.000    0.000    0.000 models.py:761(ArrayIterator)
        1    0.000    0.000    0.000    0.000 models.py:770(EnumerateType)
        1    0.000    0.000    0.000    0.000 models.py:779(ZipType)
        1    0.000    0.000    0.000    0.000 models.py:787(RangeIteratorType)
       12    0.000    0.000    0.001    0.000 models.py:789(__init__)
        1    0.000    0.000    0.000    0.000 models.py:798(GeneratorModel)
       26    0.000    0.000    0.001    0.000 models.py:80(load_from_data_pointer)
        1    0.000    0.000    0.000    0.000 models.py:842(ArrayCTypesModel)
        1    0.000    0.000    0.000    0.000 models.py:850(RangeModel)
        7    0.000    0.000    0.000    0.000 models.py:852(__init__)
        1    0.000    0.000    0.000    0.000 models.py:862(NdIndexType)
      111    0.000    0.000    0.000    0.000 models.py:87(traverse)
        1    0.000    0.000    0.000    0.000 models.py:9(DataModel)
      125    0.000    0.000    0.000    0.000 models.py:94(get_nrt_meminfo)
        2    0.001    0.000    0.004    0.002 module.py:1(<module>)
       19    0.000    0.000    0.330    0.017 module.py:103(__repr__)
      127    0.000    0.000    0.328    0.003 module.py:104(<genexpr>)
        6    0.000    0.000    0.001    0.000 module.py:107(data_layout)
       20    0.015    0.001    0.016    0.001 module.py:11(parse_assembly)
        1    0.000    0.000    0.000    0.000 module.py:113(triple)
        9    0.000    0.000    0.005    0.001 module.py:129(link_in)
        5    0.000    0.000    0.000    0.000 module.py:134(global_variables)
        3    0.000    0.000    0.000    0.000 module.py:147(functions)
        1    0.000    0.000    0.000    0.000 module.py:160(_Iterator)
        8    0.000    0.000    0.000    0.000 module.py:162(__init__)
       36    0.000    0.000    0.000    0.000 module.py:167(__next__)
        8    0.000    0.000    0.000    0.000 module.py:176(__iter__)
       17    0.000    0.000    0.002    0.000 module.py:18(add_metadata)
        1    0.000    0.000    0.000    0.000 module.py:180(_GlobalsIterator)
        5    0.000    0.000    0.000    0.000 module.py:182(_dispose)
        8    0.000    0.000    0.000    0.000 module.py:185(_next)
        1    0.000    0.000    0.000    0.000 module.py:189(_FunctionsIterator)
        3    0.000    0.000    0.000    0.000 module.py:191(_dispose)
       28    0.000    0.000    0.000    0.000 module.py:194(_next)
        3    0.000    0.000    0.000    0.000 module.py:34(add_named_metadata)
        3    0.000    0.000    0.000    0.000 module.py:39(get_named_metadata)
        1    0.000    0.000    0.000    0.000 module.py:41(ModuleRef)
        4    0.003    0.001    0.003    0.001 module.py:46(__str__)
        1    0.000    0.000    0.000    0.000 module.py:5(Module)
        7    0.000    0.000    0.000    0.000 module.py:51(get_global)
      108    0.000    0.000    0.000    0.000 module.py:56(add_global)
       19    0.000    0.000    0.000    0.000 module.py:6(__init__)
       35    0.000    0.000    0.000    0.000 module.py:63(get_unique_name)
       13    0.001    0.000    0.001    0.000 module.py:66(_dispose)
       17    0.000    0.000    0.000    0.000 module.py:69(get_function)
        3    0.000    0.000    0.000    0.000 module.py:79(get_global_variable)
       32    0.005    0.000    0.005    0.000 module.py:89(verify)
       19    0.000    0.000    0.000    0.000 module.py:90(get_identified_types)
       19    0.000    0.000    0.001    0.000 module.py:93(_stringify_metadata)
        6    0.000    0.000    0.000    0.000 module.py:97(<genexpr>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:16(<module>)
        1    0.000    0.000    0.000    0.000 newbytes.py:24(BaseNewBytes)
        1    0.000    0.000    0.000    0.000 newbytes.py:32(newbytes)
        1    0.000    0.000    0.001    0.001 newbytes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 newdict.py:17(<module>)
        1    0.000    0.000    0.000    0.000 newdict.py:29(BaseNewDict)
        1    0.000    0.000    0.000    0.000 newdict.py:37(newdict)
        1    0.000    0.000    0.000    0.000 newint.py:22(BaseNewInt)
        1    0.000    0.000    0.000    0.000 newint.py:31(newint)
        1    0.000    0.000    0.000    0.000 newint.py:7(<module>)
        1    0.000    0.000    0.000    0.000 newlist.py:13(<module>)
        1    0.000    0.000    0.000    0.000 newlist.py:26(BaseNewList)
        1    0.000    0.000    0.000    0.000 newlist.py:34(newlist)
        1    0.000    0.000    0.000    0.000 newobject.py:38(<module>)
        1    0.000    0.000    0.000    0.000 newobject.py:59(newobject)
        1    0.000    0.000    0.000    0.000 newrange.py:148(rangeiterator)
        1    0.000    0.000    0.000    0.000 newrange.py:19(<module>)
        1    0.000    0.000    0.000    0.000 newrange.py:27(newrange)
        1    0.000    0.000    0.000    0.000 newstr.py:41(<module>)
        1    0.000    0.000    0.000    0.000 newstr.py:56(BaseNewStr)
        1    0.000    0.000    0.000    0.000 newstr.py:64(newstr)
        1    0.000    0.000    0.000    0.000 nosetester.py:129(NoseTester)
       19    0.000    0.000    0.000    0.000 nosetester.py:181(__init__)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 npdatetime.py:108(TimedeltaUnaryPos)
        4    0.000    0.000    0.000    0.000 npdatetime.py:111(make_constant_array)
        1    0.000    0.000    0.000    0.000 npdatetime.py:112(TimedeltaUnaryNeg)
        1    0.000    0.000    0.000    0.000 npdatetime.py:116(TimedeltaBinAdd)
        1    0.000    0.000    0.000    0.000 npdatetime.py:120(TimedeltaBinSub)
        1    0.000    0.000    0.000    0.000 npdatetime.py:124(TimedeltaBinMult)
        1    0.000    0.000    0.000    0.000 npdatetime.py:128(TimedeltaTrueDiv)
        1    0.000    0.000    0.000    0.000 npdatetime.py:132(TimedeltaFloorDiv)
        1    0.000    0.000    0.000    0.000 npdatetime.py:136(TimedeltaLegacyDiv)
        1    0.000    0.000    0.000    0.000 npdatetime.py:140(TimedeltaCmpEq)
        1    0.000    0.000    0.000    0.000 npdatetime.py:144(TimedeltaCmpNe)
        1    0.000    0.000    0.000    0.000 npdatetime.py:148(TimedeltaCmpLt)
        1    0.000    0.000    0.000    0.000 npdatetime.py:152(TimedeltaCmpLE)
        1    0.000    0.000    0.000    0.000 npdatetime.py:156(TimedeltaCmpGt)
        1    0.000    0.000    0.000    0.000 npdatetime.py:160(TimedeltaCmpGE)
        1    0.000    0.000    0.000    0.000 npdatetime.py:165(TimedeltaAbs)
        1    0.000    0.000    0.000    0.000 npdatetime.py:172(DatetimePlusTimedelta)
        1    0.000    0.000    0.000    0.000 npdatetime.py:18(TimedeltaUnaryOp)
        1    0.000    0.000    0.000    0.000 npdatetime.py:194(DatetimeMinusTimedelta)
        1    0.000    0.000    0.000    0.000 npdatetime.py:208(DatetimeMinusDatetime)
        1    0.000    0.000    0.000    0.000 npdatetime.py:223(DatetimeCmpOp)
        1    0.000    0.000    0.000    0.000 npdatetime.py:233(DatetimeCmpEq)
        1    0.000    0.000    0.000    0.000 npdatetime.py:237(DatetimeCmpNe)
        1    0.000    0.000    0.000    0.000 npdatetime.py:241(DatetimeCmpLt)
        1    0.000    0.000    0.000    0.000 npdatetime.py:245(DatetimeCmpLE)
        1    0.000    0.000    0.000    0.000 npdatetime.py:249(DatetimeCmpGt)
        1    0.000    0.000    0.000    0.000 npdatetime.py:253(DatetimeCmpGE)
        2    0.000    0.000    0.000    0.000 npdatetime.py:273(_create_timedelta_comparison_impl)
        4    0.000    0.000    0.000    0.000 npdatetime.py:295(_create_timedelta_ordering_impl)
        2    0.001    0.001    0.002    0.001 npdatetime.py:3(<module>)
        1    0.000    0.000    0.000    0.000 npdatetime.py:30(TimedeltaBinOp)
        1    0.000    0.000    0.000    0.000 npdatetime.py:45(TimedeltaCmpOp)
        2    0.000    0.000    0.000    0.000 npdatetime.py:462(_datetime_timedelta_arith)
        1    0.000    0.000    0.000    0.000 npdatetime.py:5(<module>)
        6    0.000    0.000    0.000    0.000 npdatetime.py:533(_create_datetime_comparison_impl)
        1    0.000    0.000    0.000    0.000 npdatetime.py:55(TimedeltaOrderedCmpOp)
        1    0.000    0.000    0.000    0.000 npdatetime.py:67(TimedeltaMixOp)
        1    0.000    0.000    0.000    0.000 npdatetime.py:88(TimedeltaDivOp)
        1    0.001    0.001    0.009    0.009 npydecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npydecl.py:134(UnaryPositiveArray)
        1    0.000    0.000    0.000    0.000 npydecl.py:150(NumpyRulesArrayOperator)
        2    0.001    0.000    0.001    0.000 npydecl.py:177(install_operations)
        1    0.000    0.000    0.000    0.000 npydecl.py:209(NumpyRulesUnaryArrayOperator)
        1    0.000    0.000    0.000    0.000 npydecl.py:21(NumpyModuleAttribute)
        1    0.000    0.000    0.000    0.000 npydecl.py:27(Numpy_rules_ufunc)
       79    0.002    0.000    0.004    0.000 npydecl.py:271(_numpy_ufunc)
       79    0.000    0.000    0.000    0.000 npydecl.py:273(typing_class)
        1    0.000    0.000    0.000    0.000 npydecl.py:311(Numpy_method_redirection)
       11    0.000    0.000    0.000    0.000 npydecl.py:329(_numpy_redirect)
       13    0.000    0.000    0.000    0.000 npydecl.py:344(<genexpr>)
        2    0.001    0.000    0.001    0.001 npydecl.py:353(register_casters)
       26    0.000    0.000    0.000    0.000 npydecl.py:357(Caster)
        1    0.000    0.000    0.000    0.000 npydecl.py:389(NdConstructor)
        1    0.000    0.000    0.000    0.000 npydecl.py:408(NdConstructorLike)
        1    0.000    0.000    0.000    0.000 npydecl.py:425(NdEmpty)
        1    0.000    0.000    0.000    0.000 npydecl.py:429(NdZeros)
        1    0.000    0.000    0.000    0.000 npydecl.py:433(NdOnes)
        1    0.000    0.000    0.000    0.000 npydecl.py:438(NdEmptyLike)
        1    0.000    0.000    0.000    0.000 npydecl.py:442(NdZerosLike)
        1    0.000    0.000    0.000    0.000 npydecl.py:455(NdOnesLike)
        1    0.000    0.000    0.000    0.000 npydecl.py:463(NdFull)
        1    0.000    0.000    0.000    0.000 npydecl.py:482(NdFullLike)
        1    0.000    0.000    0.000    0.000 npydecl.py:502(NdIdentity)
        1    0.000    0.000    0.000    0.000 npydecl.py:528(NdEye)
